# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.uncachedFileAccess,1744047186517000000,1744047246515000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesAllocated,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesWritten,1744047186517000000,1744047246515000000,0
MappedFileStorage.totalBytesMapped,1744047186517000000,1744047246515000000,207880192
MappedFileStorage.totalTimeSpentOnMappingUs,1744047186517000000,1744047246515000000,13607
FilePageCacheLockFree.totalBytesRead,1744047186517000000,1744047246515000000,0
FilePageCache.pageHits,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.heapBytesInUse,1744047186517000000,1744047246515000000,0
FilePageCache.pageLoads,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1744047186517000000,1744047246515000000,0
MappedFileStorage.totalPagesMapped,1744047186517000000,1744047246515000000,17
FilePageCacheLockFree.totalNativeBytesAllocated,1744047186517000000,1744047246515000000,0
DirectByteBufferAllocator.hits,1744047186517000000,1744047246515000000,0
MappedFileStorage.storages,1744047186517000000,1744047246515000000,17
FilePageCache.pageLoadsAboveSizeThreshold,1744047186517000000,1744047246515000000,0
StreamlinedBlobStorage.recordsDeleted,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1744047186517000000,1744047246515000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalBytesWritten,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1744047186517000000,1744047246515000000,0
FilePageCache.pageFastCacheHits,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1744047186517000000,1744047246515000000,0
StorageLockContext.competingThreads.avg,1744047186517000000,1744047246515000000,0.0
DirectByteBufferAllocator.disposed,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesWriteMs,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesReadMs,1744047186517000000,1744047246515000000,0
FilePageCache.totalPageDisposalsUs,1744047186517000000,1744047246515000000,0
FilePageCache.maxCacheSizeInBytes,1744047186517000000,1744047246515000000,265306112
DirectByteBufferAllocator.reclaimed,1744047186517000000,1744047246515000000,0
StorageLockContext.competingThreads.max,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1744047186517000000,1744047246515000000,0
FilePageCache.disposedBuffers,1744047186517000000,1744047246515000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1744047186517000000,1744047246515000000,265306112
FilePageCacheLockFree.totalHeapBytesReclaimed,1744047186517000000,1744047246515000000,0
StreamlinedBlobStorage.recordsAllocated,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesHandedOver,1744047186517000000,1744047246515000000,0
FilePageCache.maxRegisteredFiles,1744047186517000000,1744047246515000000,586
DirectByteBufferAllocator.misses,1744047186517000000,1744047246515000000,0
FilePageCache.capacityInBytes,1744047186517000000,1744047246515000000,503316478
FilePageCacheLockFree.totalPageAllocationsWaited,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalBytesRequested,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.totalPagesRequested,1744047186517000000,1744047246515000000,0
StorageLockContext.competingThreads.90P,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.nativeBytesInUse,1744047186517000000,1744047246515000000,0
StreamlinedBlobStorage.recordsRelocated,1744047186517000000,1744047246515000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1744047186517000000,1744047246515000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1744047186517000000,1744047246515000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1744047186517000000,1744047246515000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1744047186517000000,1744047246515000000,0
jps.module.iml.entities.serializer.load.entities.ms,1744047186517000000,1744047246515000000,0
workspaceModel.do.save.caches.ms,1744047186517000000,1744047246515000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1744047186517000000,1744047246515000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1744047186517000000,1744047246515000000,0
jps.reload.project.entities.ms,1744047186517000000,1744047246515000000,0
jps.save.changed.project.entities.ms,1744047186517000000,1744047246515000000,0
jps.load.initial.state.ms,1744047186517000000,1744047246515000000,0
workspaceModel.global.updates.count,1744047186517000000,1744047246515000000,0
